Country,Country Code,Indicator,Indicator Code,Year,Value
Caribbean small states,CSS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,
Caribbean small states,CSS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,2005,46788
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,2005,
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,74.863
Cayman Islands,CYM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,
Cayman Islands,CYM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,
Cayman Islands,CYM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,
Central African Republic,CAF,"Population, total",SP.POP.TOTL,2005,4288810
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,0.908210515
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,311.9500231
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2005,1337894379
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,48.207
Central African Republic,CAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,2.883520734
Central African Republic,CAF,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,
Central African Republic,CAF,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,2005,106041911
Central Europe and the Baltics,CEB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,4.909899739
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,8223.09811
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2005,8.71993E+11
Central Europe and the Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,73.84499514
Central Europe and the Baltics,CEB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,3.317178244
Central Europe and the Baltics,CEB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,12.71966919
Central Europe and the Baltics,CEB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,10.99394176
Chad,TCD,"Population, total",SP.POP.TOTL,2005,10328092
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,17.33253374
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,838.0921077
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2005,8655892393
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,48.86
Chad,TCD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,7.890365675
Chad,TCD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,
Chad,TCD,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,
Channel Islands,CHI,"Population, total",SP.POP.TOTL,2005,153126
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,57647.11889
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,2005,8827272727
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,80.1
Channel Islands,CHI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,
Channel Islands,CHI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,
Channel Islands,CHI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,
Chile,CHL,"Population, total",SP.POP.TOTL,2005,16348778
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,5.837045719
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,7480.32331
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2005,1.22294E+11
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,78.459
Chile,CHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,3.052576214
Chile,CHL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,3.273617528
Chile,CHL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,18.37021034
China,CHN,"Population, total",SP.POP.TOTL,2005,1303720000
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,11.453513
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,1777.644968
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2005,2.31755E+12
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,74.085
China,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,1.776414077
China,CHN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,
China,CHN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,
Colombia,COL,"Population, total",SP.POP.TOTL,2005,42128977
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,4.828761108
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,3456.066109
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2005,1.45601E+11
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,73.156
Colombia,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,5.051019627
Colombia,COL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,9.170826813
Colombia,COL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,12.66134269
Comoros,COM,"Population, total",SP.POP.TOTL,2005,592677
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,5.665202402
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,1105.787969
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2005,655375095.9
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,60.883
Comoros,COM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,3.013323951
Comoros,COM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,5.665050834
Comoros,COM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,5.665050934
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,2005,58775724
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,6.135151155
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,214.5397405
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2005,12609728573
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,54.001
"Congo, Dem. Rep.",COD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,21.31681672
"Congo, Dem. Rep.",COD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,12.99835838
"Congo, Dem. Rep.",COD,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,23.53105111
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,2005,3696393
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,7.755758978
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,1799.051584
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2005,6650001680
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,58.73
"Congo, Rep.",COG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,3.094490115
"Congo, Rep.",COG,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,9.915286976
"Congo, Rep.",COG,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,17.58122197
Costa Rica,CRI,"Population, total",SP.POP.TOTL,2005,4261240
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,3.976666314
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,4703.007205
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2005,20040642421
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,78.877
Costa Rica,CRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,13.79829491
Costa Rica,CRI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,6.011896699
Costa Rica,CRI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,6.945546657
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,2005,20068458
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,0.996065565
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,1197.74617
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2005,24036918703
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,52.432
Cote d'Ivoire,CIV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,3.885830399
Cote d'Ivoire,CIV,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,5.62160348
Cote d'Ivoire,CIV,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,8.066745736
Croatia,HRV,"Population, total",SP.POP.TOTL,2005,4310145
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,4.328194543
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,10443.4484
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2005,45012776906
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,75.24463415
Croatia,HRV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,3.317178244
Croatia,HRV,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,4.599789054
Croatia,HRV,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,5.226095267
Cuba,CUB,"Population, total",SP.POP.TOTL,2005,11262554
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,11.20165642
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,3786.337992
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2005,42643836100
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,77.54
Cuba,CUB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,
Cuba,CUB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,47.49970917
Cuba,CUB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,25.76795997
Curacao,CUW,"Population, total",SP.POP.TOTL,2005,137658
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,0.676425345
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,17032.33566
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2005,2344637263
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,73.873
Curacao,CUW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,4.117117117
Curacao,CUW,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,
Curacao,CUW,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,
Cyprus,CYP,"Population, total",SP.POP.TOTL,2005,1036151
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,4.852987622
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,24959.26172
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2005,18433412511
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,79.198
Cyprus,CYP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,2.560161323
Cyprus,CYP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,3.091525251
Cyprus,CYP,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,1.00229333
Czechia,CZE,"Population, total",SP.POP.TOTL,2005,10211216
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,6.375028861
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,13442.49163
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,2005,1.37264E+11
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,75.92439024
Czechia,CZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,1.857097891
Czechia,CZE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,18.15088052
Czechia,CZE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,12.48255841
Denmark,DNK,"Population, total",SP.POP.TOTL,2005,5419432
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,2.35960883
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,48925.80767
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2005,2.6515E+11
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,77.84390244
Denmark,DNK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,1.817814583
Denmark,DNK,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,7.932427638
Denmark,DNK,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,11.91036986
Djibouti,DJI,"Population, total",SP.POP.TOTL,2005,839167
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,844.4483574
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2005,708633194.7
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,58.548
Djibouti,DJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,3.104966401
Djibouti,DJI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,
Djibouti,DJI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,
Dominica,DMA,"Population, total",SP.POP.TOTL,2005,68734
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,0.915286473
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,5695.224424
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2005,391455555.6
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,72.016
Dominica,DMA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,1.681900799
Dominica,DMA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,
Dominica,DMA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,
Dominican Republic,DOM,"Population, total",SP.POP.TOTL,2005,9225034
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,9.43178932
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,3878.312067
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2005,35777560684
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,71.043
Dominican Republic,DOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,4.190202605
Dominican Republic,DOM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,-3.488897266
Dominican Republic,DOM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,8.720201259
Early-demographic dividend,EAR,"Population, total",SP.POP.TOTL,2005,2738846905
Early-demographic dividend,EAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,5.970018189
Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,1788.22041
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2005,4.89766E+12
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,65.97978641
Early-demographic dividend,EAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,4.821700507
Early-demographic dividend,EAR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,10.23409902
Early-demographic dividend,EAR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,13.50732769
East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2005,2134573057
East Asia & Pacific,EAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,5.958667603
East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,4931.626056
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2005,1.05269E+13
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,73.29843455
East Asia & Pacific,EAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,3.037023326
East Asia & Pacific,EAS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,
East Asia & Pacific,EAS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,
East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,2005,1898853723
East Asia & Pacific (excluding high income),EAP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,10.04579975
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,1653.679713
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2005,3.1401E+12
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,72.39832664
East Asia & Pacific (excluding high income),EAP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,5.528611564
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,2005,1874487158
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,10.04534794
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,1673.18872
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2005,3.13637E+12
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,72.44023409
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,4.540369196
East Asia & Pacific (IDA & IBRD countries),TEA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,
East Asia & Pacific (IDA & IBRD countries),TEA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,
Ecuador,ECU,"Population, total",SP.POP.TOTL,2005,13846163
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,5.39862244
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,2909.02606
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2005,40278849000
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,73.909
Ecuador,ECU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,2.168277012
Ecuador,ECU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,8.407115664
Ecuador,ECU,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,14.15743597
"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,2005,81101004
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,4.471744471
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,1105.539207
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2005,89660339660
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,68.355
"Egypt, Arab Rep.",EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,4.869396969
"Egypt, Arab Rep.",EGY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,20.20202018
"Egypt, Arab Rep.",EGY,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,23.82352942
El Salvador,SLV,"Population, total",SP.POP.TOTL,2005,6005578
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,2.680830094
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,2447.391408
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2005,14698000000
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,69.336
El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,4.690948709
El Salvador,SLV,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,-0.974804402
El Salvador,SLV,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,4.884795107
Equatorial Guinea,GNQ,"Population, total",SP.POP.TOTL,2005,947367
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,16.74870061
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,8673.902609
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2005,8217369093
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,55.766
Equatorial Guinea,GNQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,5.631633514
Equatorial Guinea,GNQ,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,
Equatorial Guinea,GNQ,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,
Eritrea,ERI,"Population, total",SP.POP.TOTL,2005,2661215
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,2.574449551
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,412.7530792
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2005,1098424686
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2005,60.628
Eritrea,ERI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2005,
Eritrea,ERI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2005,-1.030017907
Eritrea,ERI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2005,-21.99162685
Estonia,EST,"Population, total",SP.POP.TOTL,2005,1354775
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2005,9.523053865
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,2005,10414.63812
